route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-1618117,000015,OCESN23435F647898:2022-03-10T20:29:31Z,23435,1,,
OCESN-1618117,000469,OCESN23435F649312:2022-03-10T20:29:31Z,23435,1,,
OCESN-1618117,000015,OCESN23436F784611:2022-03-10T20:29:31Z,23436,0,,
OCESN-1618117,000014,OCESN23436F795711:2022-03-10T20:29:31Z,23436,0,,
OCESN-1618117,000469,OCESN23436F797454:2022-03-10T20:29:31Z,23436,0,,
OCESN-1618117,000578,OCESN23437F796147:2022-03-10T20:29:31Z,23437,1,,
OCESN-1618117,000469,OCESN23437F797655:2022-03-10T20:29:31Z,23437,1,,
OCESN-1618117,000015,OCESN23438F785428:2022-03-10T20:29:31Z,23438,0,,
OCESN-1618117,000014,OCESN23438F796274:2022-03-10T20:29:31Z,23438,0,,
OCESN-1618117,000469,OCESN23438F797524:2022-03-10T20:29:31Z,23438,0,,
OCESN-1618117,000015,OCESN23439F785533:2022-03-10T20:29:31Z,23439,1,,
OCESN-1618117,000469,OCESN23439F798106:2022-03-10T20:29:31Z,23439,1,,
OCESN-1618117,000813,OCESN23440F710718:2022-03-10T20:29:31Z,23440,0,,
OCESN-1618117,000814,OCESN23440F773682:2022-03-10T20:29:31Z,23440,0,,
OCESN-1618117,000469,OCESN23440F797917:2022-03-10T20:29:31Z,23440,0,,
OCESN-1618117,000813,OCESN23441F740598:2022-03-10T20:29:31Z,23441,1,,
OCESN-1618117,000803,OCESN23441F795922:2022-03-10T20:29:31Z,23441,1,,
OCESN-1618117,000469,OCESN23441F798020:2022-03-10T20:29:31Z,23441,1,,
OCESN-1618114,000014,OCESN23456F772279:2022-03-09T20:30:55Z,23456,0,,
OCESN-1618114,000699,OCESN23456F782908:2022-03-10T20:29:31Z,23456,0,,
OCESN-1618114,000818,OCESN23458F557075:2022-03-04T20:33:16Z,23458,0,,
OCESN-1618114,000469,OCESN23458F772866:2022-03-10T20:29:31Z,23458,0,,
OCESN-1618114,000819,OCESN23458F782641:2022-03-08T20:46:18Z,23458,0,,
OCESN-1618114,000818,OCESN23460F557073:2022-03-04T20:33:16Z,23460,0,,
OCESN-1618114,000820,OCESN23460F782223:2022-03-10T20:29:31Z,23460,0,,
OCESN-1618114,000818,OCESN23462F557055:2022-03-04T20:33:16Z,23462,0,,
OCESN-1618114,000003,OCESN23462F773437:2022-03-10T20:29:31Z,23462,0,,
OCESN-1618114,000819,OCESN23462F782825:2022-03-08T20:46:18Z,23462,0,,
OCESN-1618114,000003,OCESN23464F772276:2022-03-10T20:29:31Z,23464,0,,
OCESN-1618114,000003,OCESN23466F773495:2022-03-10T20:29:31Z,23466,0,,
OCESN-1618114,000015,OCESN23466F783037:2022-03-08T20:46:18Z,23466,0,,
OCESN-1618114,000003,OCESN23468F772274:2022-03-10T20:29:31Z,23468,0,,
OCESN-1618114,000015,OCESN23468F782479:2022-03-08T20:46:18Z,23468,0,,
OCESN-1618114,000014,OCESN23470F773449:2022-03-09T20:30:55Z,23470,0,,
OCESN-1618114,000469,OCESN23476F771982:2022-03-10T20:29:31Z,23476,1,,
OCESN-1618114,000578,OCESN23476F782368:2022-03-09T20:30:55Z,23476,1,,
OCESN-1618114,000000,OCESN23478F742976:2022-03-10T20:29:31Z,23478,1,,
OCESN-1618114,000818,OCESN23480F557146:2022-03-04T20:33:16Z,23480,1,,
OCESN-1618114,000094,OCESN23480F743059:2022-03-10T20:29:31Z,23480,1,,
OCESN-1618114,000821,OCESN23480F782478:2022-03-08T20:46:18Z,23480,1,,
OCESN-1618114,000818,OCESN23482F557086:2022-03-04T20:33:16Z,23482,1,,
OCESN-1618114,000822,OCESN23482F783932:2022-03-10T20:29:31Z,23482,1,,
OCESN-1618114,000094,OCESN23484F747144:2022-03-10T20:29:31Z,23484,1,,
OCESN-1618114,000823,OCESN23484F771870:2022-03-04T20:33:16Z,23484,1,,
OCESN-1618114,000003,OCESN23486F771919:2022-03-10T20:29:31Z,23486,1,,
OCESN-1618114,000015,OCESN23486F782354:2022-03-08T20:46:18Z,23486,1,,
OCESN-1618114,000000,OCESN23488F782477:2022-03-10T20:29:31Z,23488,1,,
OCESN-325,000824,OCESN23722F514628:2022-03-10T20:29:31Z,23722,0,,
OCESN-325,000643,OCESN23722F553090:2022-02-14T09:22:38Z,23722,0,,
OCESN-325,000010,OCESN23722F553648:2022-02-14T09:22:38Z,23722,0,,
OCESN-325,000825,OCESN23722F553932:2022-02-14T09:22:38Z,23722,0,,
OCESN-325,000826,OCESN23722F554242:2022-02-14T09:22:38Z,23722,0,,
OCESN-325,000827,OCESN23722F577684:2022-02-14T09:22:38Z,23722,0,,
OCESN-325,000828,OCESN23722F582187:2022-03-10T20:29:31Z,23722,0,,
OCESN-325,000829,OCESN23722F600854:2022-03-01T20:49:34Z,23722,0,,
OCESN-325,000830,OCESN23722F620970:2022-03-10T20:29:31Z,23722,0,,
OCESN-325,000831,OCESN23723F585704:2022-03-10T20:29:31Z,23723,1,,
OCESN-325,000832,OCESN23724F627356:2022-03-10T20:29:31Z,23724,0,,
OCESN-325,000831,OCESN23726F599963:2022-03-10T20:29:31Z,23726,0,,
OCESN-325,000832,OCESN23726F664398:2022-03-10T20:29:31Z,23726,0,,
OCESN-325,000832,OCESN23727F535711:2022-03-10T20:29:31Z,23727,1,,
OCESN-325,000831,OCESN23727F599534:2022-03-10T20:29:31Z,23727,1,,
OCESN-325,000833,OCESN23728F517935:2022-03-10T20:29:31Z,23728,0,,
OCESN-325,000834,OCESN23728F545304:2022-03-10T20:29:31Z,23728,0,,
OCESN-325,000835,OCESN23728F766053:2022-03-10T20:29:31Z,23728,0,,
OCESN-325,000836,OCESN23728F767780:2022-03-10T20:29:31Z,23728,0,,
OCESN-325,000832,OCESN23729F544509:2022-03-10T20:29:31Z,23729,1,,
OCESN-325,000831,OCESN23729F599530:2022-03-10T20:29:31Z,23729,1,,
OCESN-325,000832,OCESN23731F662480:2022-03-10T20:29:31Z,23731,1,,
OCESN-325,000044,OCESN23732F550370:2022-03-08T20:46:18Z,23732,0,,
OCESN-325,000832,OCESN23732F638347:2022-03-10T20:29:31Z,23732,0,,
OCESN-325,000831,OCESN23732F779280:2022-03-10T20:29:31Z,23732,0,,
OCESN-325,000837,OCESN23732F791766:2022-03-10T20:29:31Z,23732,0,,
OCESN-325,000838,OCESN23732F795050:2022-03-10T20:29:31Z,23732,0,,
OCESN-325,000698,OCESN23733F578021:2022-03-10T20:29:31Z,23733,1,,
OCESN-325,000832,OCESN23734F522413:2022-03-10T20:29:31Z,23734,0,,
OCESN-325,000831,OCESN23734F582213:2022-03-10T20:29:31Z,23734,0,,
OCESN-325,000832,OCESN23736F523824:2022-03-10T20:29:31Z,23736,0,,
OCESN-325,000831,OCESN23736F599399:2022-03-10T20:29:31Z,23736,0,,
OCESN-325,000839,OCESN23737F517925:2022-03-10T20:29:31Z,23737,1,,
OCESN-325,000268,OCESN23737F545314:2022-03-01T20:49:34Z,23737,1,,
OCESN-325,000840,OCESN23737F792209:2022-03-10T20:29:31Z,23737,1,,
OCESN-325,000832,OCESN23738F524399:2022-03-10T20:29:31Z,23738,0,,
OCESN-325,000831,OCESN23738F584049:2022-03-10T20:29:31Z,23738,0,,
OCESN-325,000182,OCESN23740F538585:2022-03-10T20:29:31Z,23740,0,,
OCESN-325,000038,OCESN23740F637845:2022-03-01T20:49:34Z,23740,0,,
OCESN-325,000840,OCESN23740F766497:2022-03-10T20:29:31Z,23740,0,,
OCESN-325,000103,OCESN23740F766688:2022-03-02T20:32:55Z,23740,0,,
OCESN-325,000841,OCESN23741F513603:2022-03-01T20:49:34Z,23741,1,,
OCESN-325,000182,OCESN23741F520432:2022-03-10T20:29:31Z,23741,1,,
OCESN-325,000840,OCESN23741F582231:2022-03-10T20:29:31Z,23741,1,,
OCESN-325,000182,OCESN23743F527003:2022-03-10T20:29:31Z,23743,1,,
OCESN-325,000103,OCESN23743F554882:2022-03-01T20:49:34Z,23743,1,,
OCESN-325,000840,OCESN23743F728170:2022-03-10T20:29:31Z,23743,1,,
OCESN-325,000010,OCESN23744F552864:2022-02-14T09:22:38Z,23744,0,,
OCESN-325,000842,OCESN23744F582248:2022-03-10T20:29:31Z,23744,0,,
OCESN-325,000698,OCESN23745F553266:2022-03-10T20:29:31Z,23745,1,,
OCESN-325,000831,OCESN23747F582256:2022-03-10T20:29:31Z,23747,1,,
OCESN-325,000832,OCESN23747F680833:2022-03-10T20:29:31Z,23747,1,,
OCESN-325,000103,OCESN23748F522586:2022-02-14T09:22:38Z,23748,0,,
OCESN-325,000038,OCESN23748F553456:2022-03-01T20:49:34Z,23748,0,,
OCESN-325,000840,OCESN23748F580569:2022-03-10T20:29:31Z,23748,0,,
OCESN-325,000182,OCESN23748F662532:2022-03-10T20:29:31Z,23748,0,,
OCESN-325,000832,OCESN23749F525519:2022-03-10T20:29:31Z,23749,1,,
OCESN-325,000831,OCESN23749F582261:2022-03-10T20:29:31Z,23749,1,,
OCESN-325,000832,OCESN23750F544567:2022-03-10T20:29:31Z,23750,0,,
OCESN-325,000831,OCESN23750F600279:2022-03-10T20:29:31Z,23750,0,,
OCESN-325,000832,OCESN23751F520375:2022-03-10T20:29:31Z,23751,1,,
OCESN-325,000831,OCESN23751F600189:2022-03-10T20:29:31Z,23751,1,,
OCESN-325,000832,OCESN23752F674480:2022-03-10T20:29:31Z,23752,0,,
OCESN-325,000831,OCESN23752F766523:2022-03-10T20:29:31Z,23752,0,,
OCESN-325,000174,OCESN23753F517892:2022-03-10T20:29:31Z,23753,1,,
OCESN-325,000831,OCESN23753F579679:2022-03-10T20:29:31Z,23753,1,,
OCESN-325,000843,OCESN23754F514182:2022-03-10T20:29:31Z,23754,0,,
OCESN-325,000832,OCESN23754F545411:2022-03-10T20:29:31Z,23754,0,,
OCESN-325,000844,OCESN23754F600678:2022-03-10T20:29:31Z,23754,0,,
OCESN-325,000845,OCESN23754F687440:2022-03-10T20:29:31Z,23754,0,,
OCESN-325,000846,OCESN23754F766573:2022-03-10T20:29:31Z,23754,0,,
OCESN-325,000847,OCESN23754F767850:2022-03-10T20:29:31Z,23754,0,,
OCESN-325,000845,OCESN23755F687305:2022-03-10T20:29:31Z,23755,1,,
OCESN-325,000832,OCESN23755F687476:2022-03-10T20:29:31Z,23755,1,,
OCESN-325,000831,OCESN23755F766492:2022-03-10T20:29:31Z,23755,1,,
OCESN-325,000837,OCESN23755F766698:2022-03-10T20:29:31Z,23755,1,,
OCESN-325,000832,OCESN23757F674477:2022-03-10T20:29:31Z,23757,1,,
OCESN-325,000831,OCESN23757F766490:2022-03-10T20:29:31Z,23757,1,,
OCESN-325,000831,OCESN23758F582273:2022-03-10T20:29:31Z,23758,0,,
OCESN-325,000832,OCESN23758F676379:2022-03-10T20:29:31Z,23758,0,,
OCESN-325,000848,OCESN23760F558340:2022-03-10T20:29:31Z,23760,0,,
OCESN-325,000849,OCESN23760F600988:2022-03-10T20:29:31Z,23760,0,,
OCESN-325,000850,OCESN23760F680929:2022-03-10T20:29:31Z,23760,0,,
OCESN-325,000049,OCESN23760F687444:2022-03-02T20:32:55Z,23760,0,,
OCESN-325,000832,OCESN23761F517871:2022-03-10T20:29:31Z,23761,1,,
OCESN-325,000843,OCESN23761F518893:2022-03-10T20:29:31Z,23761,1,,
OCESN-325,000851,OCESN23761F580410:2022-03-10T20:29:31Z,23761,1,,
OCESN-325,000847,OCESN23761F583101:2022-03-10T20:29:31Z,23761,1,,
OCESN-325,000848,OCESN23761F621142:2022-03-10T20:29:31Z,23761,1,,
OCESN-325,000049,OCESN23761F686993:2022-03-02T20:32:55Z,23761,1,,
OCESN-325,000832,OCESN23763F545012:2022-03-10T20:29:31Z,23763,1,,
OCESN-325,000831,OCESN23763F600763:2022-03-10T20:29:31Z,23763,1,,
OCESN-325,000832,OCESN23764F545058:2022-03-10T20:29:31Z,23764,0,,
OCESN-325,000831,OCESN23764F604629:2022-03-10T20:29:31Z,23764,0,,
OCESN-325,000832,OCESN23767F534184:2022-03-10T20:29:31Z,23767,1,,
OCESN-325,000831,OCESN23767F580834:2022-03-10T20:29:31Z,23767,1,,
OCESN-325,000831,OCESN23768F581522:2022-03-10T20:29:31Z,23768,0,,
OCESN-325,000845,OCESN23800F550243:2022-03-10T20:29:31Z,23800,0,,
OCESN-325,000837,OCESN23800F766489:2022-03-10T20:29:31Z,23800,0,,
OCESN-325,000837,OCESN23801F580298:2022-03-10T20:29:31Z,23801,1,,
OCESN-325,000845,OCESN23801F680811:2022-03-10T20:29:31Z,23801,1,,
OCESN-325,000845,OCESN23803F519720:2022-03-10T20:29:31Z,23803,1,,
OCESN-325,000837,OCESN23803F791757:2022-03-10T20:29:31Z,23803,1,,
OCESN-325,000845,OCESN23804F556696:2022-03-10T20:29:31Z,23804,0,,
OCESN-325,000852,OCESN23804F581523:2022-03-10T20:29:31Z,23804,0,,
OCESN-325,000837,OCESN23804F791838:2022-03-10T20:29:31Z,23804,0,,
OCESN-325,000853,OCESN23804F791983:2022-03-10T20:29:31Z,23804,0,,
OCESN-325,000044,OCESN23805F558396:2022-03-09T20:30:55Z,23805,1,,
OCESN-325,000837,OCESN23805F580582:2022-03-10T20:29:31Z,23805,1,,
OCESN-325,000838,OCESN23805F796735:2022-03-10T20:29:31Z,23805,1,,
OCESN-325,000845,OCESN23806F558329:2022-03-10T20:29:31Z,23806,0,,
OCESN-325,000837,OCESN23806F795847:2022-03-10T20:29:31Z,23806,0,,
OCESN-325,000852,OCESN23807F582300:2022-03-10T20:29:31Z,23807,1,,
OCESN-325,000843,OCESN23807F620950:2022-03-10T20:29:31Z,23807,1,,
OCESN-325,000843,OCESN23808F537800:2022-03-10T20:29:31Z,23808,0,,
OCESN-325,000852,OCESN23808F582302:2022-03-10T20:29:31Z,23808,0,,
OCESN-325,000843,OCESN23809F517814:2022-03-10T20:29:31Z,23809,1,,
OCESN-325,000845,OCESN23809F558359:2022-03-10T20:29:31Z,23809,1,,
OCESN-325,000852,OCESN23809F582313:2022-03-10T20:29:31Z,23809,1,,
OCESN-325,000837,OCESN23809F585095:2022-03-10T20:29:31Z,23809,1,,
OCESN-325,000843,OCESN23810F558337:2022-03-10T20:29:31Z,23810,0,,
OCESN-325,000852,OCESN23810F580010:2022-03-10T20:29:31Z,23810,0,,
OCESN-325,000843,OCESN23811F558377:2022-03-10T20:29:31Z,23811,1,,
OCESN-325,000854,OCESN23811F601157:2022-03-10T20:29:31Z,23811,1,,
OCESN-325,000845,OCESN23811F621291:2022-03-10T20:29:31Z,23811,1,,
OCESN-325,000837,OCESN23812F582327:2022-03-10T20:29:31Z,23812,0,,
OCESN-325,000848,OCESN23812F680809:2022-03-10T20:29:31Z,23812,0,,
OCESN-325,000848,OCESN23813F517810:2022-03-10T20:29:31Z,23813,1,,
OCESN-325,000833,OCESN23813F681106:2022-03-10T20:29:31Z,23813,1,,
OCESN-325,000846,OCESN23813F797671:2022-03-10T20:29:31Z,23813,1,,
OCESN-325,000843,OCESN23816F517805:2022-03-10T20:29:31Z,23816,0,,
OCESN-325,000845,OCESN23816F550329:2022-03-10T20:29:31Z,23816,0,,
OCESN-325,000854,OCESN23816F793286:2022-03-10T20:29:31Z,23816,0,,
OCESN-325,000845,OCESN23820F517804:2022-03-10T20:29:31Z,23820,0,,
OCESN-325,000837,OCESN23820F582338:2022-03-10T20:29:31Z,23820,0,,
OCESN-325,000843,OCESN23822F558351:2022-03-10T20:29:31Z,23822,0,,
OCESN-325,000852,OCESN23822F582345:2022-03-10T20:29:31Z,23822,0,,
OCESN-325,000855,OCESN23827F527433:2022-03-10T20:29:31Z,23827,1,,
OCESN-325,000854,OCESN23827F583386:2022-03-10T20:29:31Z,23827,1,,
OCESN-325,000843,OCESN23831F521815:2022-03-10T20:29:31Z,23831,1,,
OCESN-325,000852,OCESN23831F582354:2022-03-10T20:29:31Z,23831,1,,
OCESN-600929,000698,OCESN30000R712375:2022-03-08T20:46:18Z,30000,0,,
OCESN-600929,000014,OCESN30001R709826:2022-03-09T20:30:55Z,30001,1,,
OCESN-600929,000698,OCESN30001R713120:2022-03-08T20:46:18Z,30001,1,,
OCESN-600929,000698,OCESN30002R714183:2022-03-08T20:46:18Z,30002,0,,
OCESN-600929,000698,OCESN30003R710558:2022-03-08T20:46:18Z,30003,1,,
OCESN-600929,000698,OCESN30004R710899:2022-03-08T20:46:18Z,30004,0,,
OCESN-600929,000698,OCESN30005R710288:2022-03-08T20:46:18Z,30005,1,,
OCESN-600929,000698,OCESN30006R712068:2022-03-08T20:46:18Z,30006,0,,
OCESN-600929,000698,OCESN30007R708187:2022-03-08T20:46:18Z,30007,1,,
OCESN-600929,000698,OCESN30008R710551:2022-03-01T20:49:34Z,30008,0,,
OCESN-600929,000698,OCESN30009R710547:2022-03-08T20:46:18Z,30009,1,,
OCESN-600929,000698,OCESN30011R710546:2022-03-01T20:49:34Z,30011,1,,
OCESN-600929,000698,OCESN30012R713099:2022-03-01T20:49:34Z,30012,0,,
OCESN-600929,000698,OCESN30013R711123:2022-03-01T20:49:34Z,30013,1,,
OCESN-600929,000856,OCESN30013R711981:2022-03-10T20:29:31Z,30013,1,,
OCESN-600929,000698,OCESN30014R711721:2022-03-06T20:33:18Z,30014,0,,
OCESN-600929,000698,OCESN30015R712137:2022-03-06T20:33:18Z,30015,1,,
OCESN-600929,000698,OCESN30016R710138:2022-03-08T20:46:18Z,30016,0,,
OCESN-600929,000014,OCESN30017R709321:2022-03-09T20:30:55Z,30017,1,,
OCESN-600929,000698,OCESN30017R710535:2022-03-08T20:46:18Z,30017,1,,
OCESN-600929,000856,OCESN30017R711636:2022-03-10T20:29:31Z,30017,1,,
OCESN-600929,000698,OCESN30018R710533:2022-03-08T20:46:18Z,30018,0,,
OCESN-600929,000698,OCESN30019R710532:2022-03-08T20:46:18Z,30019,1,,
OCESN-600929,000698,OCESN30020R710529:2022-03-08T20:46:18Z,30020,0,,
OCESN-600929,000698,OCESN30021R718975:2022-03-08T20:46:18Z,30021,1,,
OCESN-600929,000698,OCESN30022R710526:2022-03-08T20:46:18Z,30022,0,,
OCESN-600929,000698,OCESN30023R719342:2022-03-08T20:46:18Z,30023,1,,
OCESN-600929,000698,OCESN30024R710524:2022-03-08T20:46:18Z,30024,0,,
OCESN-600929,000856,OCESN30024R712801:2022-03-10T20:29:31Z,30024,0,,
OCESN-600929,000698,OCESN30025R708702:2022-03-08T20:46:18Z,30025,1,,
OCESN-600929,000856,OCESN30026R710522:2022-03-10T20:29:31Z,30026,0,,
OCESN-600929,000698,OCESN30026R710523:2022-03-08T20:46:18Z,30026,0,,
OCESN-600929,000014,OCESN30026R711715:2022-03-09T20:30:55Z,30026,0,,
OCESN-600929,000014,OCESN30027R710519:2022-03-09T20:30:55Z,30027,1,,
OCESN-600929,000698,OCESN30028R710002:2022-03-08T20:46:18Z,30028,0,,
OCESN-600929,000014,OCESN30028R710335:2022-03-09T20:30:55Z,30028,0,,
OCESN-600929,000014,OCESN30029R720242:2022-03-09T20:30:55Z,30029,1,,
OCESN-600929,000698,OCESN30030R710131:2022-03-08T20:46:18Z,30030,0,,
OCESN-600929,000856,OCESN30030R710518:2022-03-10T20:29:31Z,30030,0,,
OCESN-600929,000014,OCESN30031R712867:2022-03-09T20:30:55Z,30031,1,,
OCESN-600929,000014,OCESN30032R713155:2022-03-09T20:30:55Z,30032,0,,
OCESN-600929,000014,OCESN30033R714168:2022-03-09T20:30:55Z,30033,1,,
OCESN-600929,000014,OCESN30034R710515:2022-03-09T20:30:55Z,30034,0,,
OCESN-600929,000014,OCESN30035R710514:2022-03-09T20:30:55Z,30035,1,,
OCESN-600929,000014,OCESN30036R714181:2022-03-09T20:30:55Z,30036,0,,
OCESN-600929,000856,OCESN30037R711477:2022-03-10T20:29:31Z,30037,1,,
OCESN-600929,000014,OCESN30038R707652:2022-03-09T20:30:55Z,30038,0,,
OCESN-600929,000856,OCESN30039R709883:2022-03-10T20:29:31Z,30039,1,,
OCESN-600929,000014,OCESN30040R710508:2022-03-09T20:30:55Z,30040,0,,
OCESN-600929,000856,OCESN30040R712479:2022-03-10T20:29:31Z,30040,0,,
OCESN-600929,000856,OCESN30041R710506:2022-03-10T20:29:31Z,30041,1,,
OCESN-600929,000856,OCESN30042R710504:2022-03-10T20:29:31Z,30042,0,,
OCESN-600929,000856,OCESN30043R714547:2022-03-10T20:29:31Z,30043,1,,
OCESN-600929,000856,OCESN30044R714723:2022-03-10T20:29:31Z,30044,0,,
OCESN-600929,000698,OCESN30045R713110:2022-03-08T20:46:18Z,30045,1,,
OCESN-600930,000698,OCESN30052R789453:2022-03-08T20:46:18Z,30052,0,,
OCESN-600930,000698,OCESN30053R789822:2022-03-08T20:46:18Z,30053,1,,
OCESN-600930,000014,OCESN30054R772104:2022-03-09T20:30:55Z,30054,0,,
OCESN-600930,000698,OCESN30054R789618:2022-03-08T20:46:18Z,30054,0,,
OCESN-600930,000698,OCESN30055R790297:2022-03-08T20:46:18Z,30055,1,,
OCESN-600930,000698,OCESN30056R789402:2022-03-08T20:46:18Z,30056,0,,
OCESN-600930,000014,OCESN30057R772956:2022-03-09T20:30:55Z,30057,1,,
OCESN-600928,000698,OCESN30064R709892:2022-03-08T20:46:18Z,30064,0,,
OCESN-600928,000857,OCESN30065R707687:2022-03-08T20:46:18Z,30065,1,,
OCESN-600928,000858,OCESN30070R710486:2022-03-08T20:46:18Z,30070,0,,
OCESN-600928,000859,OCESN30070R710866:2022-03-07T20:46:24Z,30070,0,,
OCESN-600928,000698,OCESN30071R719062:2022-03-08T20:46:18Z,30071,1,,
OCESN-600928,000698,OCESN30072R709988:2022-03-08T20:46:18Z,30072,0,,
OCESN-600928,000856,OCESN30072R711835:2022-03-10T20:29:31Z,30072,0,,
OCESN-600928,000698,OCESN30073R710484:2022-03-08T20:46:18Z,30073,1,,
OCESN-596931,000698,OCESN30081R739818:2022-03-08T20:46:18Z,30081,1,,
OCESN-596931,000698,OCESN30082R739858:2022-03-08T20:46:18Z,30082,0,,
OCESN-596931,000857,OCESN30083R711666:2022-03-08T20:46:18Z,30083,1,,
OCESN-596931,000698,OCESN30084R739819:2022-03-08T20:46:18Z,30084,0,,
OCESN-596931,000014,OCESN30085R714373:2022-03-09T20:30:55Z,30085,1,,
OCESN-596931,000698,OCESN30085R717157:2022-03-08T20:46:18Z,30085,1,,
OCESN-596931,000857,OCESN30086R712931:2022-03-08T20:46:18Z,30086,0,,
OCESN-596931,000698,OCESN30087R710040:2022-03-08T20:46:18Z,30087,1,,
OCESN-596931,000857,OCESN30088R720372:2022-03-08T20:46:18Z,30088,0,,
OCESN-596931,000698,OCESN30089R713484:2022-03-08T20:46:18Z,30089,1,,
OCESN-596931,000698,OCESN30090R711005:2022-03-08T20:46:18Z,30090,0,,
OCESN-596931,000860,OCESN30095R669878:2022-03-01T20:49:34Z,30095,1,,
OCESN-596931,000290,OCESN30095R710480:2022-03-08T20:46:18Z,30095,1,,
OCESN-596931,000698,OCESN30096R712832:2022-03-08T20:46:18Z,30096,0,,
OCESN-596931,000860,OCESN30097R669835:2022-03-01T20:49:34Z,30097,1,,
OCESN-596931,000290,OCESN30097R739742:2022-03-08T20:46:18Z,30097,1,,
OCESN-596931,000698,OCESN30098R720041:2022-03-08T20:46:18Z,30098,0,,
OCESN-596931,000860,OCESN30099R679214:2022-03-01T20:49:34Z,30099,1,,
OCESN-596931,000861,OCESN30099R682409:2022-03-01T20:49:34Z,30099,1,,
OCESN-596931,000862,OCESN30099R711794:2022-03-10T20:29:31Z,30099,1,,
OCESN-596931,000290,OCESN30099R713692:2022-03-08T20:46:18Z,30099,1,,
OCESN-596931,000860,OCESN30100R669868:2022-03-01T20:49:34Z,30100,0,,
OCESN-596931,000290,OCESN30100R710471:2022-03-08T20:46:18Z,30100,0,,
OCESN-596931,000860,OCESN30102R669809:2022-03-01T20:49:34Z,30102,0,,
OCESN-596931,000290,OCESN30102R710539:2022-03-08T20:46:18Z,30102,0,,
OCESN-596931,000860,OCESN30104R678850:2022-03-01T20:49:34Z,30104,0,,
OCESN-596931,000290,OCESN30104R713150:2022-03-08T20:46:18Z,30104,0,,
OCESN-596931,000860,OCESN30105R679355:2022-03-01T20:49:34Z,30105,1,,
OCESN-596931,000290,OCESN30105R717767:2022-03-08T20:46:18Z,30105,1,,
OCESN-596931,000698,OCESN30107R713650:2022-03-08T20:46:18Z,30107,1,,
OCESN-596931,000860,OCESN30110R678618:2022-03-01T20:49:34Z,30110,0,,
OCESN-596931,000856,OCESN30110R710464:2022-03-10T20:29:31Z,30110,0,,
OCESN-596931,000290,OCESN30110R710465:2022-03-08T20:46:18Z,30110,0,,
OCESN-596931,000698,OCESN30112R713156:2022-03-08T20:46:18Z,30112,0,,
OCESN-596931,000698,OCESN30113R718904:2022-03-08T20:46:18Z,30113,1,,
OCESN-596931,000698,OCESN30115R710800:2022-03-08T20:46:18Z,30115,1,,
OCESN-596931,000698,OCESN30116R719549:2022-03-08T20:46:18Z,30116,0,,
OCESN-596931,000698,OCESN30117R739844:2022-03-08T20:46:18Z,30117,1,,
OCESN-596931,000698,OCESN30118R710460:2022-03-08T20:46:18Z,30118,0,,
OCESN-596931,000698,OCESN30119R711330:2022-03-08T20:46:18Z,30119,1,,
OCESN-596931,000698,OCESN30120R707321:2022-03-08T20:46:18Z,30120,0,,
OCESN-596931,000698,OCESN30121R710591:2022-03-08T20:46:18Z,30121,1,,
OCESN-596931,000698,OCESN30122R706463:2022-03-08T20:46:18Z,30122,0,,
OCESN-596931,000698,OCESN30123R711313:2022-03-08T20:46:18Z,30123,1,,
OCESN-596931,000698,OCESN30124R710456:2022-03-08T20:46:18Z,30124,0,,
OCESN-596931,000698,OCESN30125R710455:2022-03-08T20:46:18Z,30125,1,,
OCESN-596931,000698,OCESN30126R713900:2022-03-08T20:46:18Z,30126,0,,
OCESN-596931,000014,OCESN30128R714777:2022-03-09T20:30:55Z,30128,0,,
OCESN-596931,000014,OCESN30129R706101:2022-03-09T20:30:55Z,30129,1,,
OCESN-596931,000014,OCESN30130R711115:2022-03-09T20:30:55Z,30130,0,,
OCESN-596931,000014,OCESN30132R715021:2022-03-09T20:30:55Z,30132,0,,
OCESN-596931,000014,OCESN30134R711354:2022-03-09T20:30:55Z,30134,0,,
OCESN-596931,000014,OCESN30135R711416:2022-03-09T20:30:55Z,30135,1,,
OCESN-596931,000856,OCESN30136R711076:2022-03-10T20:29:31Z,30136,0,,
OCESN-596931,000856,OCESN30137R713947:2022-03-10T20:29:31Z,30137,1,,
OCESN-596931,000856,OCESN30138R710901:2022-03-10T20:29:31Z,30138,0,,
OCESN-596931,000856,OCESN30139R713657:2022-03-10T20:29:31Z,30139,1,,
OCESN-596931,000014,OCESN30141R715723:2022-03-09T20:30:55Z,30141,1,,
OCESN-476859,000698,OCESN30148R791709:2022-03-09T20:30:55Z,30148,0,,
OCESN-476859,000698,OCESN30149R791651:2022-03-09T20:30:55Z,30149,1,,
OCESN-476859,000698,OCESN30150R792328:2022-03-09T20:30:55Z,30150,0,,
OCESN-476859,000698,OCESN30151R792125:2022-03-09T20:30:55Z,30151,1,,
OCESN-616985,000863,OCESN30157R773238:2022-03-10T20:29:31Z,30157,1,,
OCESN-616985,000698,OCESN30157R791666:2022-03-10T20:29:31Z,30157,1,,
OCESN-464859,000698,OCESN30163R708868:2022-03-08T20:46:18Z,30163,1,,
OCESN-464859,000698,OCESN30164R719560:2022-03-08T20:46:18Z,30164,0,,
OCESN-464859,000698,OCESN30165R710450:2022-03-08T20:46:18Z,30165,1,,
OCESN-464859,000014,OCESN30167R710192:2022-03-09T20:30:55Z,30167,1,,
